Rank,Unnamed: 1,Player Id,Slug,Player GSIS,Player College GSIS,Player Sportradar Id,Name,Conf,Team,#,POS,S,OFF,OFF%,Run,Pass,RBLK,PBLK,OFF GRD,PASS GRD,REC GRD,RUSH GRD,PBLK GRD,RBLK GRD,KEY,PEN,origin24%
,,157904,air-force-falcons,,386351,,Aiden Calvert,MW,AIR FORCE,28,HB,2024,120,0.001,19,26,74,1,60.6,,49.9,63.8,73.1,63.4,22,0-0,0.42
,,186417,air-force-falcons,,429399,,Alec Falk,MW,AIR FORCE,75,G,2024,513,0.0044,0,0,410,103,65.1,,,,66.1,63.2,124,0-0,0.42
,,86489,air-force-falcons,,394968,,Alex Moore,MW,AIR FORCE,76,T,2024,800,0.0068,0,0,625,175,72.6,,,,47.4,73.2,204,0-0,0.42
,,182300,air-force-falcons,,406548,,Anthony DeBerardino,MW,AIR FORCE,S45,LS,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.42
,,173848,air-force-falcons,,406503,,Are'an Burr,MW,AIR FORCE,D54,LB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,1,0-0,0.42
,,157926,air-force-falcons,,386385,,Brandon Engel,MW,AIR FORCE,02,WR,2024,165,0.0014,0,41,124,0,62.1,91.7,50.7,,,71.3,21,0-0,0.42
,,173861,air-force-falcons,,406561,,Bruin Fleischmann,MW,AIR FORCE,88,TE,2024,700,0.0059,0,126,550,24,61.9,,58.8,,64.5,62.0,148,3-0,0.42
,,157896,air-force-falcons,,386414,,Cade Harris,MW,AIR FORCE,21,HB,2024,586,0.005,48,157,380,1,72.0,,67.2,77.2,65.5,66.3,119,1-0,0.42
,,186437,air-force-falcons,,434051,,Cade Palmer,MW,AIR FORCE,23,FB,2024,3,0.0,0,0,2,1,60.0,,,,0.0,60.0,1,0-0,0.42
,,157916,air-force-falcons,,391996,,Cameron Breier,MW,AIR FORCE,06,WR,2024,235,0.002,2,16,217,0,66.1,,52.4,60.5,,74.8,57,0-0,0.42
,,173853,air-force-falcons,,446962,,Cameron Collins,MW,AIR FORCE,77,T,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.42
,,173863,air-force-falcons,,406585,,Christopher Frew,MW,AIR FORCE,08,HB,2024,261,0.0022,47,36,174,4,71.0,,54.9,73.8,76.7,60.6,36,0-0,0.42
,,173854,air-force-falcons,,406535,,Costen Cooley,MW,AIR FORCE,67,C,2024,714,0.0061,0,0,543,171,82.0,,,,59.4,81.1,178,0-0,0.42
,,173882,air-force-falcons,,406693,,Darius Stone,MW,AIR FORCE,34,HB,2024,3,0.0,3,0,0,0,48.3,,,53.0,,,0,0-0,0.42
,,173850,air-force-falcons,,406509,,Dylan Carson,MW,AIR FORCE,05,FB,2024,352,0.003,140,19,138,55,68.0,,53.8,69.9,67.7,45.5,87,0-0,0.42
,,173875,air-force-falcons,,406667,,Evan Rau,MW,AIR FORCE,29,WR,2024,21,0.0002,0,7,14,0,45.8,,31.9,,,50.7,3,0-0,0.42
,,173843,air-force-falcons,,406476,,Gabriel Averitt,MW,AIR FORCE,57,C,2024,10,0.0001,0,0,2,8,57.7,,,,29.8,60.0,1,0-0,0.42
,,186446,air-force-falcons,,0,,Gage Spencer,MW,AIR FORCE,63,T,2024,15,0.0001,0,0,8,7,58.0,,,,63.4,56.2,2,0-0,0.42
,,186447,air-force-falcons,,0,,Griffin Stalfort,MW,AIR FORCE,53,G,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.42
,,173883,air-force-falcons,,406695,,Jace Sutulovich,MW,AIR FORCE,66,G,2024,169,0.0014,0,0,126,43,64.2,,,,60.4,63.3,38,0-0,0.42
,,173847,air-force-falcons,,434044,,Jack Burnett,MW,AIR FORCE,62,C,2024,113,0.001,0,0,103,10,79.5,,,,0.0,77.5,28,0-0,0.42
,,156008,air-force-falcons,,394614,,Jackson Kohal,MW,AIR FORCE,54,G,2024,182,0.0015,0,0,132,50,72.0,,,,61.6,71.7,52,0-0,0.42
,,157899,air-force-falcons,,381485,,Jake Martin,MW,AIR FORCE,D07,S,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.42
,,169169,air-force-falcons,,394969,,Jared Roznos,MW,AIR FORCE,13,WR,2024,187,0.0016,0,45,142,0,54.7,,54.1,,,55.5,17,0-0,0.42
,,173849,air-force-falcons,,406506,,John Busha,MW,AIR FORCE,03,QB,2024,333,0.0028,67,97,169,0,59.0,53.3,,62.1,,60.1,86,0-0,0.42
,,186429,air-force-falcons,,434046,,Josh Johnson,MW,AIR FORCE,11,QB,2024,50,0.0004,11,20,19,0,48.8,47.9,,55.9,,60.0,20,0-0,0.42
,,173852,air-force-falcons,,406520,,Kaden Cloud,MW,AIR FORCE,27,HB,2024,71,0.0006,6,27,34,4,54.5,,52.4,51.7,76.3,63.5,4,0-0,0.42
,,157922,air-force-falcons,,387365,,Kale Gibbs,MW,AIR FORCE,30,HB,2024,2,0.0,0,0,1,1,60.0,,,,70.3,60.0,0,0-0,0.42
,,173872,air-force-falcons,,0,,Kaleb Killian,MW,AIR FORCE,17,HB,2024,7,0.0001,0,2,5,0,58.9,,58.6,,,58.6,0,0-0,0.42
,,186426,air-force-falcons,,431702,,Kemper Hodges,MW,AIR FORCE,14,FB,2024,79,0.0007,19,2,35,23,54.3,,58.7,59.1,41.7,49.8,21,0-0,0.42
,,157918,air-force-falcons,,385913,,Kendin Alexander,MW,AIR FORCE,04,WR,2024,22,0.0002,0,5,17,0,45.3,,45.4,,,56.1,3,0-0,0.42
,,169119,air-force-falcons,,391468,,Kurt Chesney,MW,AIR FORCE,S49,LS,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.42
,,186411,air-force-falcons,,429396,,Kyle Chen,MW,AIR FORCE,D20,S,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.42
,,197814,air-force-falcons,,0,,Liam Szarka,MW,AIR FORCE,09,WR,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.42
,,73243,air-force-falcons,,423512,,Lincoln Tuioti-Mariner,MW,AIR FORCE,D23,S,2024,2,0.0,0,0,2,0,60.0,,,,,60.0,0,0-0,0.42
,,186418,air-force-falcons,,429400,,Luke Fisher,MW,AIR FORCE,D48,LB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.42
,,169503,air-force-falcons,,397821,,Luke Freer,MW,AIR FORCE,S97,P,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.42
,,157906,air-force-falcons,,406616,,Michael McAninch,MW,AIR FORCE,71,G,2024,768,0.0065,0,0,604,164,74.0,,,,41.4,75.2,229,3-2,0.42
,,186416,air-force-falcons,,434045,,Nathan Elwood,MW,AIR FORCE,52,T,2024,51,0.0004,0,0,43,8,67.2,,,,78.0,64.1,15,0-0,0.42
,,186435,air-force-falcons,,431710,,Omari Murdock,MW,AIR FORCE,86,TE,2024,1,0.0,0,1,0,0,60.0,,60.0,,,,0,0-0,0.42
,,157917,air-force-falcons,,385911,,Osaro Aihie,MW,AIR FORCE,D08,LB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,1,0-0,0.42
,,127306,air-force-falcons,,429282,,Owen Allen,MW,AIR FORCE,22,HB,2024,145,0.0012,79,0,60,6,74.5,,,72.0,82.2,61.9,44,0-0,0.42
,,186410,air-force-falcons,,443119,,Owen Chambers,MW,AIR FORCE,20,WR,2024,10,0.0001,0,4,6,0,56.0,,57.9,,,54.2,2,0-0,0.42
,,173874,air-force-falcons,,406619,,Parker Menefee,MW,AIR FORCE,87,TE,2024,194,0.0016,0,26,154,14,45.4,,46.5,,75.0,48.6,34,0-0,0.42
,,168401,air-force-falcons,,406682,,Parker St. John,MW,AIR FORCE,89,WR,2024,6,0.0001,0,0,6,0,60.7,,,,,60.3,0,0-0,0.42
,,186423,air-force-falcons,,429410,,Quentin Hayes,MW,AIR FORCE,07,QB,2024,453,0.0038,116,71,266,0,85.1,64.8,89.9,80.9,,60.0,108,0-0,0.42
,,173880,air-force-falcons,,406679,,Quin Smith,MW,AIR FORCE,18,WR,2024,264,0.0022,0,67,197,0,68.4,,71.9,,,56.9,25,1-0,0.42
,,197615,air-force-falcons,,0,,Reign Broadway,MW,AIR FORCE,16,TE,2024,3,0.0,0,2,1,0,80.5,,73.9,,,60.0,1,0-0,0.42
,,186412,air-force-falcons,,431700,,Rocco Conti,MW,AIR FORCE,35,HB,2024,51,0.0004,8,16,27,0,53.5,,52.6,52.8,,63.3,7,0-0,0.42
,,186405,air-force-falcons,,431695,,Roman Bradley,MW,AIR FORCE,24,FB,2024,74,0.0006,21,3,31,19,56.3,,57.4,55.6,66.8,58.6,10,0-0,0.42
,,173862,air-force-falcons,,406565,,Samuel Floysand,MW,AIR FORCE,65,T,2024,197,0.0017,0,0,143,54,51.0,,,,51.8,52.8,61,1-0,0.42
,,190962,air-force-falcons,,429435,,Simon Kibbee,MW,AIR FORCE,80,TE,2024,25,0.0002,0,4,20,1,36.5,,56.3,,43.4,35.3,7,0-0,0.42
,,186448,air-force-falcons,,429541,,TJ Tarascio,MW,AIR FORCE,58,G,2024,34,0.0003,0,0,22,12,72.5,,,,54.2,73.9,12,0-0,0.42
,,173865,air-force-falcons,,429407,,Terrence Gist,MW,AIR FORCE,12,FB,2024,147,0.0012,40,10,57,40,58.5,,54.9,61.0,37.1,59.9,27,0-0,0.42
,,182290,air-force-falcons,,406671,,Tre Roberson,MW,AIR FORCE,10,WR,2024,139,0.0012,0,30,108,1,68.8,,69.6,,61.0,61.1,12,0-0,0.42
,,173885,air-force-falcons,,429543,,Trevor Tate,MW,AIR FORCE,78,T,2024,492,0.0042,0,0,391,101,67.4,,,,33.9,69.4,95,0-0,0.42
,,168404,air-force-falcons,,391473,,Trey Williams,MW,AIR FORCE,D00,CB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.42
,,186432,air-force-falcons,,429462,,Tyler Lawrence,MW,AIR FORCE,68,T,2024,137,0.0012,0,0,108,29,62.9,,,,27.8,65.9,44,2-0,0.42
,,182289,air-force-falcons,,406614,,Tylor Latham,MW,AIR FORCE,25,HB,2024,267,0.0023,22,52,178,15,64.4,,85.1,57.8,19.0,57.6,28,0-0,0.42
,,157196,boise-state-broncos,,387238,,Ashton Jeanty,MW,BOISE ST,02,HB,2024,798,0.0068,388,270,28,112,94.8,,54.4,96.6,46.6,58.1,255,1-0,0.86
,,128118,boise-state-broncos,,351452,,Austin Bolt,MW,BOISE ST,81,WR,2024,374,0.0032,0,139,235,0,66.4,,64.7,,,75.2,46,3-0,0.86
,,157198,boise-state-broncos,,415635,,Austin Terry,MW,BOISE ST,86,TE,2024,108,0.0009,0,27,77,4,54.6,,57.7,,69.9,52.8,25,1-0,0.86
,,101247,boise-state-broncos,,350854,,Ben Dooley,MW,BOISE ST,66,G,2024,915,0.0078,0,0,462,453,73.9,,,,72.8,72.3,219,2-1,0.86
,,145989,boise-state-broncos,,391092,,Ben Ford,MW,BOISE ST,82,WR,2024,68,0.0006,0,29,39,0,62.6,,62.5,,,60.5,4,0-0,0.86
,,157202,boise-state-broncos,,387227,,Braxton Fely,MW,BOISE ST,D90,DI,2024,9,0.0001,0,1,8,0,64.5,,59.7,,,64.6,3,0-0,0.86
,,156414,boise-state-broncos,,386271,,Cam Camper,MW,BOISE ST,09,WR,2024,668,0.0057,0,380,288,0,76.0,,75.3,,,74.0,84,3-0,0.86
,,190986,boise-state-broncos,,429944,,Cameron Bates,MW,BOISE ST,80,WR,2024,100,0.0008,4,43,52,1,69.2,,66.1,72.7,61.1,57.0,13,0-0,0.86
,,176280,boise-state-broncos,,430129,,Carson Rasmussen,MW,BOISE ST,64,G,2024,57,0.0005,0,0,38,19,60.5,,,,85.0,57.5,14,0-0,0.86
,,86538,boise-state-broncos,,360318,,Chase Penry,MW,BOISE ST,13,WR,2024,218,0.0018,0,120,98,0,65.4,,65.5,,,58.4,28,1-0,0.86
,,158659,boise-state-broncos,,386324,,Chris Marshall,MW,BOISE ST,05,WR,2024,58,0.0005,0,37,21,0,54.2,,53.0,,,66.6,3,0-0,0.86
,,145981,boise-state-broncos,,361952,,Colt Fulton,MW,BOISE ST,15,QB,2024,1,0.0,1,0,0,0,60.0,,,60.0,,,0,0-0,0.86
,,175888,boise-state-broncos,,407514,,Connor Gilbreath,MW,BOISE ST,74,T,2024,55,0.0005,0,0,36,19,68.1,,,,34.0,72.1,16,0-0,0.86
,,128384,boise-state-broncos,,351921,,Cooper Jones,MW,BOISE ST,18,WR,2024,8,0.0001,0,2,6,0,57.3,,57.9,,,59.6,0,0-0,0.86
,,190992,boise-state-broncos,,445711,,Daylon Metoyer,MW,BOISE ST,75,T,2024,235,0.002,0,0,122,113,41.2,,,,46.6,40.0,61,0-0,0.86
,,190996,boise-state-broncos,,436573,,Dylan Riley,MW,BOISE ST,24,HB,2024,50,0.0004,22,24,0,4,70.7,,59.6,71.5,78.2,,9,0-0,0.86
,,163388,boise-state-broncos,,431367,,Hall Schmidt,MW,BOISE ST,65,T,2024,725,0.0062,0,0,377,348,50.3,,,,53.0,49.6,163,5-0,0.86
,,128130,boise-state-broncos,,351243,,Herbert Gums,MW,BOISE ST,D98,DI,2024,9,0.0001,0,1,8,0,67.4,,60.0,,,69.0,2,0-0,0.86
,,163387,boise-state-broncos,,406383,,Jake Ripp,MW,BOISE ST,D43,ED,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.86
,,157843,boise-state-broncos,,405972,,Jake Steele,MW,BOISE ST,68,G,2024,189,0.0016,0,0,96,93,64.3,,,,65.3,65.2,38,1-0,0.86
,,176209,boise-state-broncos,,412454,,Jambres Dubar,MW,BOISE ST,01,HB,2024,54,0.0005,26,16,3,9,74.8,,65.9,73.0,83.1,58.8,14,0-0,0.86
,,157204,boise-state-broncos,,387229,,James Ferguson-Reynolds,MW,BOISE ST,S46,P,2024,2,0.0,0,1,1,0,56.0,59.4,,,,60.0,0,0-0,0.86
,,173457,boise-state-broncos,,415634,,Jason Steele,MW,BOISE ST,67,C,2024,154,0.0013,0,0,84,70,65.8,,,,69.0,62.8,25,0-0,0.86
,,158316,boise-state-broncos,,387639,,Jeremiah Earby,MW,BOISE ST,D06,CB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.86
,,129940,boise-state-broncos,,350660,,Jonah Dalmas,MW,BOISE ST,S35,K,2024,1,0.0,0,1,0,0,56.3,,55.3,,,,0,0-0,0.86
,,157197,boise-state-broncos,,398498,,Kage Casey,MW,BOISE ST,77,T,2024,947,0.008,0,0,481,466,83.5,,,,87.0,76.4,188,1-0,0.86
,,190988,boise-state-broncos,,429949,,Kayden Chan,MW,BOISE ST,27,WR,2024,8,0.0001,0,2,6,0,59.9,,59.8,,,60.1,0,0-0,0.86
,,176291,boise-state-broncos,,431368,,Kyle Cox,MW,BOISE ST,70,T,2024,97,0.0008,0,0,61,36,68.2,,,,68.8,65.3,25,0-0,0.86
,,128119,boise-state-broncos,,360206,,Latrell Caples,MW,BOISE ST,03,WR,2024,622,0.0053,0,314,306,2,68.5,,69.5,,69.3,58.2,67,2-1,0.86
,,145975,boise-state-broncos,,406398,,Luke Voorhees,MW,BOISE ST,96,TE,2024,121,0.001,0,22,83,16,59.5,,42.5,,71.5,64.2,21,0-0,0.86
,,163379,boise-state-broncos,,399865,,Maddux Madsen,MW,BOISE ST,04,QB,2024,945,0.008,29,465,451,0,74.2,70.7,,67.7,,60.1,240,1-0,0.86
,,174203,boise-state-broncos,,405991,,Malachi Nelson,MW,BOISE ST,07,QB,2024,57,0.0005,1,20,36,0,80.4,80.1,,60.0,,60.0,9,0-0,0.86
,,73389,boise-state-broncos,,384871,,Marco Notarainni,MW,BOISE ST,D53,LB,2024,1,0.0,1,0,0,0,64.5,,,62.7,,,1,0-0,0.86
,,145993,boise-state-broncos,,387236,,Mason Hutton,MW,BOISE ST,S42,LS,2024,2,0.0,0,0,1,1,60.0,,,,63.8,60.0,0,0-0,0.86
,,163377,boise-state-broncos,,415632,,Mason Jacobsen,MW,BOISE ST,D56,ED,2024,1,0.0,0,0,0,1,60.0,,,,63.8,,0,0-0,0.86
,,145991,boise-state-broncos,,387248,,Mason Randolph,MW,BOISE ST,63,C,2024,223,0.0019,0,0,109,114,64.7,,,,57.7,64.2,45,0-0,0.86
,,145992,boise-state-broncos,,387243,,Matt Lauter,MW,BOISE ST,85,TE,2024,731,0.0062,0,330,350,51,61.9,,74.1,,33.3,40.8,156,1-0,0.86
,,176320,boise-state-broncos,,425516,,Matt Wagner,MW,BOISE ST,88,TE,2024,436,0.0037,0,115,266,55,61.2,,69.3,,56.2,52.1,104,1-0,0.86
,,176220,boise-state-broncos,,436570,,Max Cutforth,MW,BOISE ST,14,QB,2024,9,0.0001,0,2,7,0,63.2,62.3,,,,60.0,0,0-0,0.86
,,101165,boise-state-broncos,,338848,,Michael Callahan,MW,BOISE ST,D92,DI,2024,9,0.0001,0,0,8,1,42.5,,,,65.9,44.9,2,0-0,0.86
,,142392,boise-state-broncos,,354906,,Mitchell Bothwell,MW,BOISE ST,87,TE,2024,9,0.0001,0,1,8,0,54.4,,59.0,,,56.1,3,0-0,0.86
,,128120,boise-state-broncos,,393425,,Nathan Cardona,MW,BOISE ST,57,G,2024,55,0.0005,0,0,38,17,53.4,,,,57.3,52.9,15,0-0,0.86
,,173451,boise-state-broncos,,406391,,Prince Strachan,MW,BOISE ST,17,WR,2024,450,0.0038,0,256,194,0,63.0,,63.7,,,60.0,35,2-1,0.86
,,163374,boise-state-broncos,,394602,,Roger Carreon,MW,BOISE ST,62,G,2024,335,0.0028,0,0,166,169,60.7,,,,69.4,61.6,74,5-0,0.86
,,145984,boise-state-broncos,,360394,,Seyi Oladipo,MW,BOISE ST,D23,S,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.86
,,184229,boise-state-broncos,,430096,,Sire Gaines,MW,BOISE ST,26,HB,2024,39,0.0003,20,11,3,5,69.5,,86.5,66.8,29.6,60.0,14,0-0,0.86
,,98322,boise-state-broncos,,351180,,Tavion Woodard,MW,BOISE ST,D52,ED,2024,1,0.0,0,1,0,0,56.3,,55.3,,,,0,0-0,0.86
,,150995,boise-state-broncos,,382504,,Tevin Griffey,MW,BOISE ST,D31,CB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.86
,,176279,boise-state-broncos,,406400,,Troy Wilkey,MW,BOISE ST,19,HB,2024,4,0.0,4,0,0,0,77.4,,,73.4,,,3,0-0,0.86
,,176221,boise-state-broncos,,406339,,Ty Benefield,MW,BOISE ST,D00,S,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.86
,,101219,boise-state-broncos,,330565,,Tyler Crowe,MW,BOISE ST,33,FB,2024,81,0.0007,30,24,20,7,74.9,,63.6,75.1,45.4,65.5,29,0-0,0.86
,,164945,boise-state-broncos,,387391,,Tyler Keinath,MW,BOISE ST,78,G,2024,487,0.0041,0,0,259,228,61.1,,,,65.8,58.1,126,2-0,0.86
,,146342,boise-state-broncos,,362882,,Zach Holmes,MW,BOISE ST,72,C,2024,623,0.0053,0,0,323,300,71.1,,,,68.2,69.1,122,0-0,0.86
,,173505,fresno-state-bulldogs,,421137,,Antoine Sullivan,MW,FRESNO ST,08,WR,2024,17,0.0001,0,6,11,0,55.8,,55.6,,,60.7,1,0-0,0.46
,,191076,fresno-state-bulldogs,,434217,,Ben Baker,MW,FRESNO ST,56,T,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,1,0-0,0.46
,,146050,fresno-state-bulldogs,,368557,,Braylen Nelson,MW,FRESNO ST,75,T,2024,835,0.0071,0,0,330,505,68.8,,,,64.3,70.7,173,3-1,0.46
,,173515,fresno-state-bulldogs,,428359,,Brock Lium,MW,FRESNO ST,89,TE,2024,31,0.0003,0,9,21,1,50.8,,56.9,,67.1,47.4,6,0-0,0.46
,,191080,fresno-state-bulldogs,,428306,,Bryson Donelson,MW,FRESNO ST,26,HB,2024,243,0.0021,78,130,13,22,73.6,,57.9,81.1,20.6,57.5,57,2-0,0.46
,,147569,fresno-state-bulldogs,,380337,,Campbell McHarg,MW,FRESNO ST,54,G,2024,249,0.0021,0,0,115,134,71.4,,,,76.9,69.5,52,2-0,0.46
,,164073,fresno-state-bulldogs,,385445,,Chedon James,MW,FRESNO ST,04,WR,2024,73,0.0006,0,52,21,0,56.6,,56.5,,,59.7,4,0-0,0.46
,,163416,fresno-state-bulldogs,,395559,,Daniel Taumalolo,MW,FRESNO ST,63,G,2024,328,0.0028,0,0,143,185,72.3,,,,60.8,74.8,69,1-0,0.46
,,191077,fresno-state-bulldogs,,448186,,Drew Carlson,MW,FRESNO ST,28,WR,2024,4,0.0,0,3,1,0,56.5,,57.4,,,60.0,0,0-0,0.46
,,163406,fresno-state-bulldogs,,396207,,Dylan Lynch,MW,FRESNO ST,S46,K,2024,3,0.0,0,2,1,0,57.3,,58.0,,,60.0,0,0-0,0.46
,,173529,fresno-state-bulldogs,,424788,,Edward Fonua,MW,FRESNO ST,72,G,2024,255,0.0022,0,0,86,169,48.5,,,,44.3,45.3,52,0-0,0.46
,,73621,fresno-state-bulldogs,,352078,,Elijah Gilliam,MW,FRESNO ST,33,HB,2024,369,0.0031,122,179,22,46,70.6,,68.6,72.1,42.9,57.1,96,0-0,0.46
,,163415,fresno-state-bulldogs,,386288,,Jacob Spomer,MW,FRESNO ST,69,T,2024,254,0.0022,0,0,76,178,87.3,,,,89.0,81.1,23,0-0,0.46
,,146027,fresno-state-bulldogs,,367961,,Jake Boust,MW,FRESNO ST,86,TE,2024,254,0.0022,0,88,141,25,53.0,,46.3,,51.1,63.9,54,0-0,0.46
,,162499,fresno-state-bulldogs,,418240,,Jake Parnagian,MW,FRESNO ST,25,WR,2024,7,0.0001,0,1,6,0,58.3,,59.3,,,60.4,0,0-0,0.46
,,173520,fresno-state-bulldogs,,412308,,Jake Tarwater,MW,FRESNO ST,87,TE,2024,122,0.001,0,44,67,11,68.4,,54.7,,54.8,83.1,30,0-0,0.46
,,163408,fresno-state-bulldogs,,398990,,Jalen Moss,MW,FRESNO ST,18,WR,2024,600,0.0051,1,391,208,0,63.5,,63.4,57.7,,59.2,64,0-0,0.46
,,173516,fresno-state-bulldogs,,431723,,Jayden Mandal,MW,FRESNO ST,07,QB,2024,33,0.0003,1,13,19,0,39.4,35.9,,60.0,,60.0,10,0-0,0.46
,,173501,fresno-state-bulldogs,,448187,,Joe Dalena,MW,FRESNO ST,36,WR,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.46
,,146053,fresno-state-bulldogs,,412306,,Johnathan Arceneaux,MW,FRESNO ST,29,HB,2024,78,0.0007,21,27,24,6,66.1,,71.1,65.4,78.2,48.7,16,0-0,0.46
,,128172,fresno-state-bulldogs,,350717,,Jordan Brown,MW,FRESNO ST,81,WR,2024,128,0.0011,0,72,56,0,59.4,,60.2,,,52.0,11,0-0,0.46
,,163421,fresno-state-bulldogs,,428445,,Joshua Wood,MW,FRESNO ST,03,QB,2024,90,0.0008,34,36,20,0,77.4,68.2,56.4,73.4,,60.0,33,0-0,0.46
