Rank,Unnamed: 1,Player Id,Slug,Player GSIS,Player College GSIS,Player Sportradar Id,Name,Conf,Team,#,POS,S,OFF,OFF%,Run,Pass,RBLK,PBLK,OFF GRD,PASS GRD,REC GRD,RUSH GRD,PBLK GRD,RBLK GRD,KEY,PEN,origin24%
,,174820,wyoming-cowboys,,439463,,Quinn Grovesteen-Matchey,MW,WYOMING,76,G,2024,106,0.0009,0,0,46,60,57.4,,,,50.5,57.3,22,0-0,0.25
,,157668,wyoming-cowboys,,408005,,Rex Johnsen,MW,WYOMING,70,G,2024,426,0.0036,0,0,219,207,54.4,,,,36.0,57.0,105,1-1,0.25
,,150701,wyoming-cowboys,,385680,,Sam Scott,MW,WYOMING,22,HB,2024,350,0.003,93,129,73,55,71.7,,52.3,76.4,45.3,67.8,77,0-0,0.25
,,157338,wyoming-cowboys,,386171,,Tyler King,MW,WYOMING,05,WR,2024,249,0.0021,13,140,96,0,58.9,,59.4,62.6,,57.6,32,2-0,0.25
,,157673,wyoming-cowboys,,415990,,Wes King,MW,WYOMING,78,G,2024,461,0.0039,0,0,237,224,66.9,,,,80.2,62.0,92,1-1,0.25
,,128426,wyoming-cowboys,,366538,,Will Pelissier,MW,WYOMING,83,WR,2024,450,0.0038,1,194,255,0,59.3,,57.7,59.6,,66.3,37,0-0,0.25
,,163326,colorado-state-rams,,391528,,Aaron Karas,,COLO STATE,78,T,2024,878,0.0074,0,0,436,442,73.7,,,,62.3,75.3,207,1-0,0.62
,,173499,colorado-state-rams,,429137,,Aitor Urionabarrenechea,,COLO STATE,79,G,2024,21,0.0002,0,0,11,10,77.0,,,,80.2,76.8,7,0-0,0.62
,,150211,colorado-state-rams,,383963,,Alex Foster,,COLO STATE,69,G,2024,205,0.0017,0,1,126,78,58.4,,59.2,,58.7,56.8,57,1-1,0.62
,,158574,colorado-state-rams,,386875,,Armani Winfield,,COLO STATE,01,WR,2024,518,0.0044,0,267,251,0,64.7,60.0,64.6,,,66.5,50,2-0,0.62
,,128240,colorado-state-rams,,350590,,Avery Morrow,,COLO STATE,25,HB,2024,451,0.0038,188,173,37,53,73.7,,56.8,76.6,57.4,32.8,123,1-0,0.62
,,157207,colorado-state-rams,,393424,,Brayden Fowler-Nicolosi,,COLO STATE,16,QB,2024,873,0.0074,18,441,414,0,70.6,72.5,63.7,45.4,,60.4,202,1-0,0.62
,,173477,colorado-state-rams,,0,,Brig Hartson,,COLO STATE,17,WR,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.62
,,173459,colorado-state-rams,,418301,,Caleb Goodie,,COLO STATE,02,WR,2024,477,0.004,5,235,237,0,64.2,,62.4,74.2,,58.9,37,0-0,0.62
,,128145,colorado-state-rams,,351456,,Cam Bariteau,,COLO STATE,D94,DI,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.62
,,184680,colorado-state-rams,,377971,,Chandler Brown,,COLO STATE,60,T,2024,10,0.0001,0,0,3,7,62.6,,,,76.8,58.9,1,0-0,0.62
,,128170,colorado-state-rams,,351175,,Chase Wilson,,COLO STATE,D30,LB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.62
,,173491,colorado-state-rams,,429123,,Christian Martin,,COLO STATE,72,T,2024,116,0.001,0,0,90,26,45.1,,,,77.2,42.9,28,0-0,0.62
,,173465,colorado-state-rams,,419455,,Damian Henderson II,,COLO STATE,34,HB,2024,22,0.0002,9,6,5,2,71.7,,62.2,70.4,72.1,64.0,7,0-0,0.62
,,128163,colorado-state-rams,,394965,,Dane Olson,,COLO STATE,81,WR,2024,240,0.002,1,152,87,0,74.0,74.0,72.2,63.2,,65.5,34,0-0,0.62
,,100651,colorado-state-rams,,351392,,Donovan Ollie,,COLO STATE,06,WR,2024,107,0.0009,0,47,60,0,55.7,,57.0,,,49.5,8,0-0,0.62
,,150351,colorado-state-rams,,368730,,Drew Moss,,COLO STATE,68,G,2024,866,0.0073,0,0,428,438,91.3,,,,81.3,92.6,227,6-0,0.62
,,144361,colorado-state-rams,,363173,,Dylan Goffney,,COLO STATE,05,WR,2024,57,0.0005,0,41,16,0,56.7,,58.5,,,47.1,10,0-0,0.62
,,146019,colorado-state-rams,,360257,,Giles Pooler,,COLO STATE,12,QB,2024,1,0.0,1,0,0,0,60.0,,,60.0,,,0,0-0,0.62
,,128146,colorado-state-rams,,350753,,Henry Blackburn,,COLO STATE,D11,S,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.62
,,146020,colorado-state-rams,,360781,,Jack Howell,,COLO STATE,D17,S,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.62
,,173480,colorado-state-rams,,419453,,Jackson Brousseau,,COLO STATE,08,QB,2024,13,0.0001,0,7,6,0,44.4,46.3,,57.3,,60.0,2,0-0,0.62
,,128229,colorado-state-rams,,350582,,Jacob Gardner,,COLO STATE,75,C,2024,824,0.007,0,0,398,426,90.4,,,,88.6,88.9,208,2-0,0.62
,,191053,colorado-state-rams,,443120,,Jalen Dupree,,COLO STATE,20,HB,2024,44,0.0004,25,13,4,2,74.4,,57.5,73.7,72.7,59.8,18,0-0,0.62
,,173472,colorado-state-rams,,416171,,Jamari Person,,COLO STATE,18,WR,2024,546,0.0046,0,323,221,2,59.0,,60.9,,74.1,45.0,59,1-0,0.62
,,128160,colorado-state-rams,,350760,,James Mitchell,,COLO STATE,D91,DI,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.62
,,157214,colorado-state-rams,,386420,,Jaseim Mitchell,,COLO STATE,D23,LB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.62
,,191068,colorado-state-rams,,429130,,Jordan Ross,,COLO STATE,83,WR,2024,186,0.0016,3,111,72,0,69.2,,68.0,68.4,,60.0,22,1-0,0.62
,,163339,colorado-state-rams,,386453,,Jordan Williams,,COLO STATE,13,TE,2024,13,0.0001,0,9,4,0,51.1,,52.7,,,57.2,0,0-0,0.62
,,173460,colorado-state-rams,,425507,,Justin Marshall,,COLO STATE,29,HB,2024,326,0.0028,159,132,16,19,76.9,,51.1,78.5,73.5,57.0,84,0-0,0.62
,,163325,colorado-state-rams,,393429,,Keegan Holles,,COLO STATE,33,HB,2024,36,0.0003,15,14,1,6,69.8,,55.5,71.3,65.7,60.0,15,0-0,0.62
,,109089,colorado-state-rams,,328295,,Kobe Johnson,,COLO STATE,00,HB,2024,29,0.0002,12,15,0,2,59.5,72.6,62.8,57.2,13.1,,7,1-1,0.62
,,173467,colorado-state-rams,,429115,,Lavon Brown,,COLO STATE,82,WR,2024,52,0.0004,0,38,14,0,59.3,,59.2,,,58.9,2,0-0,0.62
,,173484,colorado-state-rams,,419456,,Mason Muaau,,COLO STATE,87,TE,2024,14,0.0001,0,11,2,1,43.7,,52.9,,34.0,58.2,3,1-1,0.62
,,173475,colorado-state-rams,,429135,,Morgan Tribbett,,COLO STATE,S45,LS,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.62
,,157217,colorado-state-rams,,386443,,Paddy Turner,,COLO STATE,S41,P,2024,1,0.0,1,0,0,0,60.0,,,60.0,,,0,0-0,0.62
,,128239,colorado-state-rams,,351109,,Peter Montini,,COLO STATE,44,TE,2024,229,0.0019,2,50,164,13,53.1,,58.3,62.0,50.3,48.3,47,1-0,0.62
,,152603,colorado-state-rams,,363788,,Saveyon Henderson,,COLO STATE,77,T,2024,868,0.0074,0,0,432,436,71.1,,,,80.1,62.4,190,1-0,0.62
,,173464,colorado-state-rams,,429116,,Stephon Daily,,COLO STATE,84,WR,2024,28,0.0002,0,21,7,0,67.5,,66.9,,,59.1,4,0-0,0.62
,,173498,colorado-state-rams,,429125,,Tanner Morley,,COLO STATE,74,G,2024,736,0.0062,0,0,360,376,67.0,,,,77.1,64.3,151,2-0,0.62
,,191062,colorado-state-rams,,444051,,Tommy Maher,,COLO STATE,86,WR,2024,46,0.0004,1,32,13,0,61.0,,67.0,44.8,,58.3,9,0-0,0.62
,,128232,colorado-state-rams,,350584,,Tory Horton,,COLO STATE,14,WR,2024,203,0.0017,0,102,101,0,82.3,,81.4,64.4,,66.5,34,1-1,0.62
,,146084,colorado-state-rams,,394962,,Trevyn Heil,,COLO STATE,57,C,2024,64,0.0005,0,0,42,22,81.3,,,,84.6,75.0,23,0-0,0.62
,,173490,colorado-state-rams,,406545,,Vince Brown II,,COLO STATE,10,TE,2024,660,0.0056,0,287,334,39,46.0,,54.0,,38.2,40.3,131,1-0,0.62
,,154703,new-mexico-lobos,,361769,,Andrew Henry,,NEW MEXICO,02,HB,2024,3,0.0,0,3,0,0,59.4,,57.7,,,,0,0-0,0.42
,,81883,new-mexico-lobos,,359545,,Baraka Beckett,,NEW MEXICO,56,G,2024,897,0.0076,0,0,422,475,71.7,,,,91.4,66.4,141,4-1,0.42
,,160315,new-mexico-lobos,,398543,,Brendan Durkin,,NEW MEXICO,S30,LS,2024,1,0.0,0,1,0,0,59.8,59.8,,,,,0,0-0,0.42
,,123090,new-mexico-lobos,,349453,,Caleb Medford,,NEW MEXICO,12,WR,2024,338,0.0029,0,199,139,0,65.1,,64.3,,,65.4,29,0-0,0.42
,,171556,new-mexico-lobos,,412713,,Devon Dampier,,NEW MEXICO,04,QB,2024,895,0.0076,124,473,298,0,89.9,79.1,,86.2,,60.8,355,4-0,0.42
,,144541,new-mexico-lobos,,366998,,Eli Sanders,,NEW MEXICO,06,HB,2024,460,0.0039,150,188,71,51,77.5,,48.9,84.1,73.3,61.9,95,0-0,0.42
,,176866,new-mexico-lobos,,414002,,Elvin Harris,,NEW MEXICO,70,G,2024,3,0.0,0,0,0,3,60.0,,,,71.0,,0,0-0,0.42
,,175745,new-mexico-lobos,,412744,,Evan Wysong,,NEW MEXICO,80,WR,2024,1,0.0,0,1,0,0,57.9,,59.4,,,,0,0-0,0.42
,,171557,new-mexico-lobos,,407150,,Everett Hunter,,NEW MEXICO,83,TE,2024,13,0.0001,0,8,5,0,54.0,,53.4,,,57.7,1,0-0,0.42
,,190463,new-mexico-lobos,,428191,,Hyrum Hatch,,NEW MEXICO,S25,LS,2024,9,0.0001,0,2,6,1,60.8,,63.0,,67.6,59.4,2,0-0,0.42
,,128257,new-mexico-lobos,,351642,,Isaiah Chavez,,NEW MEXICO,16,QB,2024,5,0.0,2,0,2,1,55.5,,,57.1,62.2,60.0,0,0-0,0.42
,,146134,new-mexico-lobos,,382574,,Isaiah Sillemon,,NEW MEXICO,38,TE,2024,553,0.0047,0,41,262,250,57.4,,41.6,,55.9,62.2,137,3-2,0.42
,,158641,new-mexico-lobos,,439460,,James Bailey,,NEW MEXICO,53,G,2024,7,0.0001,0,0,6,1,65.5,,,,68.8,64.9,2,0-0,0.42
,,190465,new-mexico-lobos,,436516,,James Laubstein,,NEW MEXICO,13,QB,2024,2,0.0,0,2,0,0,64.6,,,62.4,,,1,0-0,0.42
,,157190,new-mexico-lobos,,385891,,Javen Jacobs,,NEW MEXICO,21,HB,2024,182,0.0015,39,114,22,7,69.8,,58.8,78.2,76.3,46.2,35,0-0,0.42
,,128253,new-mexico-lobos,,351795,,Jer'Marques Bailey,,NEW MEXICO,77,T,2024,3,0.0,0,0,1,2,60.0,,,,66.2,60.0,0,0-0,0.42
,,184648,new-mexico-lobos,,433997,,Josh Perry,,NEW MEXICO,23,HB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.42
,,163350,new-mexico-lobos,,396170,,Justin Holaday,,NEW MEXICO,87,QB,2024,5,0.0,2,1,2,0,68.5,,59.6,64.9,,60.0,1,0-0,0.42
,,169986,new-mexico-lobos,,433995,,Lajuan Owens,,NEW MEXICO,52,T,2024,728,0.0062,0,0,346,382,66.7,,,,80.6,60.4,83,4-0,0.42
,,157246,new-mexico-lobos,,391257,,Luke Drzewiecki,,NEW MEXICO,S26,K,2024,9,0.0001,0,2,6,1,56.7,,57.9,,66.5,57.8,0,0-0,0.42
,,146110,new-mexico-lobos,,361901,,Luke Wysong,,NEW MEXICO,15,WR,2024,676,0.0057,9,366,301,0,77.8,,78.0,73.8,,58.9,92,2-0,0.42
,,184643,new-mexico-lobos,,428188,,Malik Aliane,,NEW MEXICO,51,C,2024,266,0.0023,0,2,165,99,67.8,,57.0,,75.6,65.7,36,1-0,0.42
,,171565,new-mexico-lobos,,428920,,Matthew Toilolo,,NEW MEXICO,65,T,2024,36,0.0003,0,1,31,4,56.7,,60.0,,71.4,56.2,4,0-0,0.42
,,160062,new-mexico-lobos,,381685,,McKenzie Agnello,,NEW MEXICO,66,C,2024,902,0.0077,0,1,428,473,76.6,,60.0,,73.5,75.8,133,3-0,0.42
,,156001,new-mexico-lobos,,385038,,Michael Buckley,,NEW MEXICO,84,WR,2024,122,0.001,0,78,44,0,59.0,,58.9,,,58.3,14,0-0,0.42
,,158333,new-mexico-lobos,,428192,,Moso'oipala Tuitele,,NEW MEXICO,D89,ED,2024,8,0.0001,0,3,5,0,55.1,,54.6,,,60.0,0,0-0,0.42
,,160350,new-mexico-lobos,,392593,,NaQuari Rogers,,NEW MEXICO,28,HB,2024,158,0.0013,76,36,32,14,82.0,,53.8,82.8,81.4,52.2,53,0-0,0.42
,,175742,new-mexico-lobos,,412733,,Nic Trujillo,,NEW MEXICO,07,WR,2024,374,0.0032,0,224,150,0,65.8,,65.3,,,63.0,30,0-0,0.42
,,151054,new-mexico-lobos,,391691,,Richard Pearce,,NEW MEXICO,78,G,2024,904,0.0077,0,1,428,475,71.0,,60.0,,70.6,75.0,168,9-0,0.42
,,97321,new-mexico-lobos,,336987,,Ryan Davis,,NEW MEXICO,18,WR,2024,729,0.0062,0,391,337,1,73.9,,74.8,,54.1,65.0,85,3-0,0.42
,,158219,new-mexico-lobos,,415591,,Shawn Miller,,NEW MEXICO,14,WR,2024,91,0.0008,0,55,36,0,52.4,,49.6,,,72.5,8,0-0,0.42
,,122067,new-mexico-lobos,,347970,,Sol-Jay Maiava-Peters,,NEW MEXICO,30,HB,2024,72,0.0006,23,28,18,3,62.4,,58.9,63.6,73.5,46.9,15,0-0,0.42
,,162515,new-mexico-lobos,,407700,,Tevin Shaw,,NEW MEXICO,75,T,2024,109,0.0009,0,0,40,69,52.3,,,,44.0,54.1,16,0-0,0.42
,,146130,new-mexico-lobos,,360297,,Trace Bruckler,,NEW MEXICO,05,TE,2024,565,0.0048,3,212,291,59,51.0,,51.6,74.3,72.9,46.1,116,2-0,0.42
,,128280,new-mexico-lobos,,399032,,Vincent Santos,,NEW MEXICO,88,TE,2024,118,0.001,0,6,81,31,57.8,,50.6,,53.4,60.6,27,0-0,0.42
,,169929,new-mexico-lobos,,406767,,Wallace Unamba,,NEW MEXICO,76,T,2024,699,0.0059,0,0,304,395,66.7,,,,67.5,64.8,114,3-1,0.42
,,188809,san-diego-state-aztecs,,447602,,Arthur Ban,,S DIEGO ST,90,TE,2024,11,0.0001,0,7,4,0,59.7,,54.8,,,73.7,1,0-0,0.25
,,175749,san-diego-state-aztecs,,405987,,Baylin Brooks,,S DIEGO ST,80,WR,2024,95,0.0008,0,51,44,0,52.0,,51.3,,,62.5,7,0-0,0.25
,,146150,san-diego-state-aztecs,,374242,,Brady Anderson,,S DIEGO ST,D42,LB,2024,8,0.0001,1,1,2,4,55.9,,59.5,58.5,99.9,60.0,0,0-0,0.25
,,175760,san-diego-state-aztecs,,407186,,Brady Nassar,,S DIEGO ST,D93,ED,2024,4,0.0,0,1,2,1,53.1,,60.0,,63.8,60.0,1,0-0,0.25
,,162162,san-diego-state-aztecs,,391907,,Brayden Bryant,,S DIEGO ST,55,C,2024,759,0.0064,0,0,321,438,70.2,,,,64.7,69.7,167,4-0,0.25
,,175746,san-diego-state-aztecs,,445712,,Briley Barron,,S DIEGO ST,77,G,2024,24,0.0002,0,0,13,11,65.0,,,,83.4,61.7,7,0-0,0.25
,,146165,san-diego-state-aztecs,,376532,,Cam Davis,,S DIEGO ST,29,HB,2024,52,0.0004,15,27,2,8,61.0,,58.6,64.0,29.2,59.4,13,0-0,0.25
,,158794,san-diego-state-aztecs,,386438,,Chris Johnson,,S DIEGO ST,D01,CB,2024,5,0.0,0,2,1,2,69.1,,69.8,,88.4,60.0,1,0-0,0.25
,,146145,san-diego-state-aztecs,,386440,,Christian Jones,,S DIEGO ST,70,T,2024,834,0.0071,0,0,362,472,55.6,,,,56.9,51.8,150,1-0,0.25
,,188822,san-diego-state-aztecs,,0,,Cincere Rhaney,,S DIEGO ST,20,HB,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.25
,,146162,san-diego-state-aztecs,,386429,,DJ Herman,,S DIEGO ST,D56,LB,2024,5,0.0,0,1,1,3,60.3,60.6,,,89.6,60.0,0,0-0,0.25
,,159429,san-diego-state-aztecs,,386572,,Dalesean Staley,,S DIEGO ST,D09,S,2024,5,0.0,0,0,1,4,60.0,,,,99.9,60.0,0,0-0,0.25
,,184200,san-diego-state-aztecs,,430257,,Danny O'Neil,,S DIEGO ST,05,QB,2024,734,0.0062,20,414,299,1,69.6,73.5,59.5,45.8,62.2,60.2,171,3-0,0.25
,,158775,san-diego-state-aztecs,,393611,,Dean Abdullah,,S DIEGO ST,76,C,2024,67,0.0006,0,0,38,29,53.9,,,,65.0,52.2,17,0-0,0.25
,,175765,san-diego-state-aztecs,,0,,Derek Smith,,S DIEGO ST,43,WR,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0,0.25
,,99502,san-diego-state-aztecs,,336566,,Deshawn McCuin,,S DIEGO ST,D17,CB,2024,3,0.0,0,1,1,1,57.6,,58.8,,60.5,60.0,0,0-0,0.25
,,184199,san-diego-state-aztecs,,430240,,Gabe Garretson,,S DIEGO ST,88,TE,2024,12,0.0001,0,0,12,0,70.3,,,,,70.8,2,0-0,0.25
,,171574,san-diego-state-aztecs,,415623,,Gabriel Plascencia,,S DIEGO ST,S46,K,2024,3,0.0,0,1,2,0,58.6,,60.0,,,59.4,0,0-0,0.25
,,100218,san-diego-state-aztecs,,324877,,Ja'Shaun Poke,,S DIEGO ST,03,WR,2024,461,0.0039,4,258,198,1,69.9,,70.4,59.3,63.8,64.9,66,2-0,0.25
,,146144,san-diego-state-aztecs,,367871,,Jatavious Magee,,S DIEGO ST,D12,S,2024,5,0.0,0,1,1,3,57.2,,55.3,,99.9,60.0,0,0-0,0.25
,,175766,san-diego-state-aztecs,,430269,,Javance Tupou'ata-Johnson,,S DIEGO ST,06,QB,2024,103,0.0009,6,56,41,0,55.6,53.6,,60.1,,60.0,37,0-0,0.25
,,128290,san-diego-state-aztecs,,351962,,Jaylon Armstead,,S DIEGO ST,02,HB,2024,26,0.0002,13,9,2,2,66.8,,45.4,71.3,73.5,59.0,9,0-0,0.25
,,171572,san-diego-state-aztecs,,426845,,Jelani McLaughlin,,S DIEGO ST,D27,S,2024,4,0.0,0,1,1,2,55.7,,55.3,,90.2,60.0,0,0-0,0.25
,,173981,san-diego-state-aztecs,,415653,,Jerry McClure,,S DIEGO ST,85,WR,2024,8,0.0001,0,6,2,0,55.5,,56.1,,,60.0,0,0-0,0.25
,,175759,san-diego-state-aztecs,,407185,,Jordan Napier,,S DIEGO ST,19,WR,2024,387,0.0033,3,220,164,0,69.9,72.5,69.7,53.3,,67.2,54,0-0,0.25
,,158713,san-diego-state-aztecs,,406880,,Joseph Borjon,,S DIEGO ST,78,T,2024,47,0.0004,0,0,21,26,82.5,,,,86.6,77.7,5,0-0,0.25
,,158791,san-diego-state-aztecs,,386431,,Josh Hunter,,S DIEGO ST,D24,CB,2024,2,0.0,0,2,0,0,54.9,,54.7,,,,0,0-0,0.25
,,72208,san-diego-state-aztecs,,337965,,Jude Wolfe,,S DIEGO ST,18,TE,2024,421,0.0036,0,189,206,26,59.9,,57.0,,77.0,60.8,64,2-0,0.25
,,188811,san-diego-state-aztecs,,430239,,Krishna Clay,,S DIEGO ST,D40,DI,2024,1,0.0,0,1,0,0,56.9,,59.1,,,,0,0-0,0.25
,,145740,san-diego-state-aztecs,,359825,,Kyle Moretti,,S DIEGO ST,D44,LB,2024,2,0.0,0,0,2,0,60.0,,,,,59.0,1,0-0,0.25
,,163319,san-diego-state-aztecs,,386397,,Louis Brown IV,,S DIEGO ST,04,WR,2024,619,0.0053,0,346,273,0,69.0,,69.2,,,59.1,54,1-0,0.25
,,158807,san-diego-state-aztecs,,400007,,Lucky Sutton,,S DIEGO ST,07,HB,2024,12,0.0001,5,0,5,2,67.3,,,68.1,36.3,57.3,3,0-0,0.25
,,130489,san-diego-state-aztecs,,351212,,Marquez Cooper,,S DIEGO ST,15,HB,2024,748,0.0063,300,289,26,133,78.6,,64.5,79.9,63.2,50.4,184,1-0,0.25
,,128315,san-diego-state-aztecs,,352019,,Mekhi Shaw,,S DIEGO ST,83,WR,2024,427,0.0036,0,241,185,1,57.4,,57.3,,62.1,60.7,22,1-0,0.25
,,131682,san-diego-state-aztecs,,361681,,Michael Harrison,,S DIEGO ST,87,TE,2024,395,0.0034,1,218,148,28,53.4,,61.8,63.7,44.7,35.4,75,2-0,0.25
,,131907,san-diego-state-aztecs,,391495,,Myles Murao,,S DIEGO ST,53,G,2024,111,0.0009,0,0,50,61,65.1,,,,86.2,59.6,33,2-0,0.25
,,143759,san-diego-state-aztecs,,358819,,Nate Bennett,,S DIEGO ST,11,WR,2024,515,0.0044,0,297,218,0,64.8,,64.2,,,65.9,43,1-1,0.25
,,130322,san-diego-state-aztecs,,351020,,Nate Williams,,S DIEGO ST,74,T,2024,817,0.0069,0,0,356,461,74.8,,,,74.7,71.7,134,4-0,0.25
,,174198,san-diego-state-aztecs,,415614,,Owen Chambliss,,S DIEGO ST,D05,LB,2024,1,0.0,0,1,0,0,79.5,,87.7,,,,1,0-0,0.25
,,146155,san-diego-state-aztecs,,385068,,Ross Ulugalu-Maseuli,,S DIEGO ST,63,G,2024,828,0.007,0,0,358,470,70.8,,,,75.1,68.5,165,4-0,0.25
,,158785,san-diego-state-aztecs,,434169,,Ryan Dirksen,,S DIEGO ST,75,T,2024,11,0.0001,0,0,10,1,57.5,,,,63.9,56.0,1,0-0,0.25
,,175763,san-diego-state-aztecs,,430262,,Ryan Silver,,S DIEGO ST,68,G,2024,33,0.0003,0,0,21,12,57.2,,,,21.0,61.0,12,0-0,0.25
,,146152,san-diego-state-aztecs,,360934,,Ryan Wintermeyer,,S DIEGO ST,S50,LS,2024,9,0.0001,0,0,4,5,60.0,,,,99.9,60.0,1,0-0,0.25
,,184198,san-diego-state-aztecs,,445036,,Saipale Fuimaono,,S DIEGO ST,57,G,2024,225,0.0019,0,0,89,136,49.8,,,,33.0,51.6,57,4-1,0.25
,,164058,san-diego-state-aztecs,,394090,,Sam Benjamin,,S DIEGO ST,D90,DI,2024,2,0.0,0,0,2,0,60.0,,,,,60.0,0,0-0,0.25
,,158810,san-diego-state-aztecs,,400153,,Trey White,,S DIEGO ST,D47,ED,2024,4,0.0,1,0,0,3,67.3,,,62.7,89.6,,1,0-0,0.25
,,188817,san-diego-state-aztecs,,430252,,Tyler McMahan,,S DIEGO ST,65,G,2024,447,0.0038,0,0,205,242,60.1,,,,68.6,58.5,92,6-1,0.25
,,142259,san-diego-state-aztecs,,353317,,Tyler Pastula,,S DIEGO ST,S13,P,2024,9,0.0001,1,4,3,1,69.3,71.6,,60.0,63.8,60.0,3,0-0,0.25
,,71391,san-diego-state-aztecs,,351059,,William Nimmo Jr.,,S DIEGO ST,D07,S,2024,1,0.0,0,0,0,1,60.0,,,,63.8,,0,0-0,0.25
,,101173,san-diego-state-aztecs,,350684,,Wyatt Draeger,,S DIEGO ST,D45,DI,2024,2,0.0,0,0,2,0,59.5,,,,,57.4,0,0-0,0.25
